시설물라벨명칭,시설물종류명,시설물용도분류명,시설물물품구분,지번주소명,도로명주소명,경도,위도,좌표,사용유형분류명,시설물상태,접속포트,시설물설치일,센터분류명,지구분류명,아이콘지아이에스표출여부,이전전시설물유형,번호인식카메라여부,완제품구분,비상벨현장단말전화번호,비상벨센터단말전화번호,관리지역분류명,비상벨여부,경찰지구대,등록일시,수정일시,행정동분류명,행정동,씨씨티브이방향각지원여부,관리번호,행정동명
C221008_방화동 809-5 - 카메라 1,CTV,POC,방범용,방화동 809-5, 금낭화로274-18,126.80955058351945,37.57581489883833,0,Y,0,,20151201,KSG,077,Y,,N,S,C221008,777002,KSG,N,11,2016-02-05 14:30:37,2020-10-14 15:15:15,1150064100,,Y,C221008,
C141019_공항동 52-16 - 카메라 1,CTV,POC,방범용,공항동 52-16,송정로 59,126.81003319199189,37.56002174867774,0,Y,0,,20151201,KSG,077,Y,,N,S,C141019,777002,KSG,N,04,2016-02-05 14:30:37,2020-10-14 15:15:15,1150062000,,N,C141019,
C141020_공항동 40-33 - 카메라 1,CTV,POC,방범용,공항동 40-33,공항대로8가길 2-16,126.81286319314246,37.558694016663,0,Y,0,,20151201,KSG,077,Y,,N,S,C141020,777002,KSG,N,04,2016-02-05 14:30:37,2020-10-14 15:15:15,1150062000,,N,C141020,
(수리중)C231015_염창동 242-13,CTV,POC,방범용,염창동 242-19,양천로 615-6,126.86680440236641,37.55506127016757,0,D,1,,20151201,KSG,077,Y,,N,S,C231015,777002,KSG,N,07,2016-02-05 14:30:37,2019-05-11 00:31:07,1150051000,,Y,C231015,
C201024_방화동 857 - 카메라 1,CTV,POC,방범용,방화동 857,방화대로34길 113,126.82252249855668,37.571654780064236,0,D,1,,20151201,KSG,077,Y,,N,S,C201024,777002,KSG,N,04,2016-02-05 14:30:37,2019-03-06 10:56:46,1150060300,,Y,C201024,
C201023_방화1동 249-183,CTV,POC,방범용,방화1동 249-183,초원로14길 28,126.81338088413162,37.56731368779454,0,Y,0,,20151201,KSG,077,Y,,N,S,C201023,777002,KSG,N,04,2016-02-05 14:30:37,2020-10-14 15:15:15,1150063000,,Y,C201023,
C291018_화곡동 1114-29 - 카메라 1,CTV,POC,방범용,화곡동 1114-29,공항대로46길 13,126.853702,37.554708,0,Y,0,,20151201,KSG,077,Y,,N,S,C291018,777002,KSG,N,02,2016-02-05 14:30:37,2020-10-14 15:15:15,1150059100,,Y,C291018,
C161017_등촌동 532-1(보조2) (1시 공항대로 연결),CTV,POC,방범용,등촌동 532-1,,126.862523,37.550494,0,Y,0,,20151201,KSG,077,Y,,N,S,,777002,KSG,N,08,2016-02-05 14:30:40,2020-10-14 15:15:16,1150053000,,N,C161017,
C291018_화곡동 1114-29(보조2) - 화곡 보람더하임 아파트 방향,CTV,POC,방범용,화곡동 1114-29,공항대로46길 13,126.853702,37.554708,0,Y,0,,20151201,KSG,077,Y,,N,S,,777002,KSG,N,02,2016-02-05 14:30:40,2020-10-14 15:15:16,1150059100,,N,C291018,
C271015_화곡동 1024-19(보조2) - 좌측은 오복뜨란채 아파트 방향 우측은 화곡3파출소 방향,CTV,POC,방범용,화곡동 1014-19,강서로41길28,126.83577345051043,37.544803713110326,0,Y,0,,20151201,KSG,077,Y,,N,S,,777002,KSG,N,09,2016-02-05 14:30:40,2020-10-14 15:15:16,1150056000,,N,C271015,
C231014_염창동279-12(고정1) - 카메라 1공항대로59다길179방향,CTV,POC,방범용,염창동 279-12,공항대로69길 31,126.871591,37.549033,0,Y,0,,20151201,KSG,077,Y,,N,S,,777002,KSG,N,07,2016-02-05 14:30:40,2020-10-14 15:15:16,1150051000,,N,C231014,
C271015_화곡동 1024-19(보조1) 강서로 33가길 86 프라임 팰리스 아파트 우측방향,CTV,POC,방범용,화곡동 1014-19,강서로41길28,126.83577345051043,37.544803713110326,0,Y,0,,20151201,KSG,077,Y,,N,S,,777002,KSG,N,09,2016-02-05 14:30:40,2020-10-14 15:15:16,1150056000,,N,C271015,
C111009_가양동 30-10(분기-고정1) (8시 양천로연결),CTV,POC,방범용,가양동 30-10,양천로53길 52,126.84642897545602,37.56681764763514,0,Y,0,,20151201,KSG,077,Y,,N,S,,777002,KSG,N,06,2016-02-05 14:30:40,2020-10-14 15:15:16,1150060300,,N,C111009,가양1동
C211024_개화동 227(보조1) (3시 개화길7),CTV,POC,방범용,개화동 227,개화길 52,126.80152866602809,37.586983712760784,0,Y,0,,20151201,KSG,077,Y,,N,S,,777002,KSG,N,04,2016-02-05 14:30:40,2020-10-14 15:15:16,1150064000,,Y,C211024,방화2동
C111010_가양동 146-58(고정1) (4시),CTV,POC,방범용,가양동 146-58,강서로76길 24,126.842867,37.569191,0,Y,0,,20151201,KSG,077,Y,,N,S,,777002,KSG,N,06,2016-02-05 14:30:40,2020-10-14 15:15:16,1150060300,,N,C111010,가양1동
C281007(A1103)_화곡4동 825-1(보조1) 신진하이츠 (등촌로 13다길 22-12)방향,CTV,POC,방범용,화곡4동 825-1,등촌로13다길 32-19,126.858722,37.5355588,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:15,1150057000,,N,C281007,
C291006(A1121)_화곡6동 985-14(보조1) 태성 아트맨션 (화곡로49길 25)방향,CTV,POC,방범용,화곡동 985-14,화곡로49길 16,126.84673,37.54978,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059100,,Y,C291006,
C291011(A4026)_화곡6동 1104-10(보조1) 강서구 시설관리공단 방향,CTV,POC,방범용,화곡6동 1104-10 ,우장산로14길 15,126.84892,37.552593,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059100,,N,C291011,
C201010(A4042)_ 방화1동 451-15,CTV,POC,방범용,방화1동 451-15,금낭화로16길 9,126.81185,37.573902,0,D,1,,20121201,KSG,077,Y,,N,S,114042,777002,KSG,,04,,2020-07-23 12:31:10,1150063000,,Y,C201010,
C141014(A2008)_공항동 60-38,CTV,POC,방범용,공항동 60-38,방화동로 105,126.80982,37.558514,0,Y,0,,20121201,KSG,077,Y,,N,S,114044,777002,KSG,,04,,2020-10-14 15:15:18,1150063000,,Y,C141014,
C301012(A3017)_화곡8동 396-34(보조2) 강서로 18라길 22-3 빛나 어린이집 방향,CTV,POC,방범용,화곡8동 396-34,강서로18마길 22,126.84886,37.535843,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:15,1150059300,,Y,C301012,
S292002(A3016)_(스쿨존)화곡6동 1130-7(등서초등학교)(보조1)구립볏고을어린이집방향,CTV,CPZ,어린이보호구역,화곡6동 1130-7 등서초등학교,화곡로58길 92,126.855675,37.551876,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059100,,Y,S292002,
C291004(A1119)_화곡6동958-18(보조1) 까치산로24가길 13 방향,CTV,POC,방범용,화곡6동 958-18,까치산로24길 22,126.8525,37.549156,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059100,,Y,C291004,
C301015(A4030)_화곡8동 155-18(보조1) 강서로 18길 방향,CTV,POC,방범용,화곡8동 155-18,강서로18바길 10,126.84995,37.535496,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:15,1150059300,,N,C301015,
C301013(A3018)_화곡8동 398-17(보조1) 강서로 18다길 17 방향,CTV,POC,방범용,화곡8동 398-17,강서로18다길 10,126.847626,37.534657,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:15,1150059300,,Y,C301013,
C301006_화곡8동 392-1(보조1) 까치산역 방향,CTV,POC,방범용,화곡8동 392-1,강서로16길 48 ,126.84876,37.533466,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:15,1150059300,,Y,C301006,
C291009(A3014)_화곡6동 976-4(보조) 화곡로44나길 29-14 방향,CTV,POC,방범용,화곡6동 975-6,화곡로44나길 33,126.84945287677806,37.54860810259553,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059100,,Y,C291009,
C281014(A4025)_화곡4동 798-17(보조1) 덕원하이츠 빌라 (곰달래로55길 10-6)방향,CTV,POC,방범용,화곡4동 798-17,곰달래로55길 12 ,126.860664,37.532608,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:15,1150057000,,N,C281014,
C291007(A1122)_화곡6동 996-21(보조1) 선경 빌라트 (우장산로 98-23)방향,CTV,POC,방범용,화곡6동 996-21,우장산로14길 34-14,126.84758,37.5523,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,N,02,,2020-10-14 15:15:15,1150059100,,Y,C291007,
C301002_화곡8동 158-1(보조1) 곰달래로  27길 41 방향,CTV,POC,방범용,화곡동 158-1,곰달래로27길 60  ,126.85029,37.53358,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:15,1150059300,,Y,C301002,
C291010(A3015)_화곡6동 990-15(보조1) 우장산성당 정문 . 한빛할인마트 방향,CTV,POC,방범용,화곡6동 990-15,화곡로53길 19 ,126.84792,37.551407,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059100,,Y,C291010,
C231005(A4001)_염창동 266-14(보조1)공항대로65길 69-10방향,CTV,POC,방범용,염창동 266-14,공항대로65길 65 ,126.87092,37.55047,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,07,,2020-10-14 15:15:15,1150051000,,Y,C231005,
C201004(A1053)_방화1동 607-170(보조1) (5시 휴먼하이텔),CTV,POC,방범용,방화1동 607-170,방화동로12나길 30,126.81476,37.56532,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,04,,2020-10-14 15:15:15,1150063000,,N,C201004,
C161007(A2012)_등촌2동 365-8(보조1) (1시 공항대로연결),CTV,POC,방범용,등촌2동 365-8,공항대로58나길 10-50 ,126.8606,37.55141,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,08,,2020-10-14 15:15:15,1150053000,,Y,C161007,
C251037(A4016)_화곡1동 916-12(보조1) 효심공원방향,CTV,POC,방범용,화곡1동 916-12,곰달래로20길 11,126.84274,37.529865,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,05,,2020-10-14 15:15:15,1150054000,,Y,C251037,화곡1동
C211002(A1059)_방화2동 592-44(보조1)태옥빌딩방향,CTV,POC,방범용,방화2동 592-44,금낭화로7길 26,126.8105,37.56867,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,04,,2020-10-14 15:15:15,1150064000,,N,C211002,
C241011(A1107)_우장산동 1053(보조1)화곡5-1공영주차장방향,CTV,POC,방범용,우장산동 1053,화곡로27길 42,126.83949,37.543514,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,10,,2020-10-14 15:15:15,1150061500,,N,C241011,
S132001(A1001)_(스쿨존)가양3동 1484(가양초등학교 정문)(보조2)가양9단지아파트방향,CTV,CPZ,어린이보호구역,가양동 1484 가양초등학교,허준로 186,126.85926,37.56198,0,Y,0,,20151001,KSG,077,Y,,N,S,,777002,KSG,,06,,2020-10-14 15:15:15,1150060500,,N,S132001,
C211006(A1063)_방화2동  646-101(보조1)개화동로23길50방향,CTV,POC,방범용,방화2동646-101,개화동로23길35,126.80758234945358,37.56670210241813,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,04,,2020-10-14 15:15:15,1150064000,,N,C211006,방화2동
C151004_등촌1동 654-4(보조1) (5시 참사랑교회),CTV,POC,방범용,등촌1동 654-4,공항대로51길 17-22,126.856761499306,37.5556324027288,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,07,,2020-10-14 15:15:15,1150052000,,N,C151004,
C161002(A1023)_등촌2동 365-105(보조1) (5시 로양펠리스),CTV,POC,방범용,등촌2동 365-105,,126.85906118000713,37.55084525297196,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,08,,2020-10-14 15:15:15,1150053000,,N,C161002,
C251019(A2045)_화곡1동 426-5(보조1) 곰달래로19나길 21방향,CTV,POC,방범용,화곡1동 426-5,곰달래로19길 6,126.8425,37.530674,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,05,,2020-10-14 15:15:15,1150054000,,Y,C251019,
C201006(A1055)_방화1동 609-92(보조1) (10시 방화동로),CTV,POC,방범용,방화1동 609-92,,126.81336,37.56568,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,04,,2020-10-14 15:15:15,1150063000,,N,C201006,
C271010(A1096)_화곡3동 1067-18(보조1) 화곡로 대로 방향,CTV,POC,방범용,화곡3동 1067-18,화곡로21길 7 ,126.836716,37.54128,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,09,,2020-10-14 15:15:15,1150056000,,N,C271010,
C241001_우장산동 670-19(보조2)강서로방향,CTV,POC,방범용,우장산동 670-19,우장산로2길 15-19,126.8385,37.554012,0,Y,0,,,KSG,077,Y,,N,S,,777002,KSG,,10,,2020-10-14 15:15:15,1150061500,,N,C241001,우장산동
C201011(A4043)_방화1동 578-10(보조1) (8시),CTV,POC,방범용,방화1동 578-10,양천로24가길 31,126.81399,37.57238,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,04,,2020-10-14 15:15:15,1150063000,,Y,C201011,
C151003(A1020)_등촌1동646-1(보조1) (7시 백석초교),CTV,POC,방범용,등촌1동 646-1,화곡로66길 192,126.86301,37.55407,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,07,,2020-10-14 15:15:15,1150052000,,N,C151003,
C241017(A1113)_우장산동 95-53(보조1)홍진시범아파트방향,CTV,POC,방범용,우장산동 95-53,화곡로37길 6,126.844505,37.545837,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,10,,2020-10-14 15:15:15,1150061500,,Y,C241017,
C241015_우장산동 73-79(고정1)화곡로43가길 19방향,CTV,POC,방범용,우장산동 73-79,화곡로43가길 11,126.84499,37.54749,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,10,,2020-10-14 15:15:15,1150061500,,N,C241015,
C191001(A1035)_발산1동686-4(보조1) (10시 수명산1단지아파트),CTV,POC,방범용,발산1동 686-4,공항대로36가길 55 ,126.832578,37.553395,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,10,,2020-10-14 15:15:15,1150061100,,N,C191001,
S252001_(스쿨존)화곡1동 1081-39(신월초등학교)(보조1)새하늘교회방향,CTV,CPZ,어린이보호구역,화곡1동 1081-39신월초등학교,강서로31길 52,126.83894,37.539383,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,05,,2020-10-14 15:15:15,1150054000,,N,S252001,
C311013(A1148)_화곡본동 61-97(보조1) 화곡초교 방향,CTV,POC,방범용,화곡본동 61-97,초록마을로6길 30,126.846924,37.541668,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059000,,Y,C311013,
C161006(A1027)_등촌2동533-66(보조1) (7시 미도유치원),CTV,POC,방범용,등촌2동 533-66,공항대로58가길 20 ,126.862135,37.55105,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,08,,2020-10-14 15:15:15,1150053000,,N,C161006,
C231004(A1407)_염창동 255(보조1)안양천로방향,CTV,POC,방범용,염창동 255(무학아파트),양천로77길 45,126.877225,37.5512947,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,07,,2020-10-14 15:15:15,1150051000,,N,C231004,염창동
C311003_화곡본동 105-239(보조1) - 까치산로 2길 58 까치산 아파트 방향,CTV,POC,방범용,화곡본동 105-239,,126.84301,37.539474,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059000,,N,C311003,
C261014(A4020)_화곡2동 834-6(보조1) 서울 제일교회 방향,CTV,POC,방범용,화곡2동 834-6,곰달래로43길 14,126.8563,37.53208,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:15,1150055000,,N,C261014,
S252002(A1072)_화곡1동 1074-20(신월초등학교 후문)(보조1)메가박스방향,CTV,CPZ,어린이보호구역,화곡1동 1074-20 (신월초 후문),화곡로26가길 12,126.83915,37.540653,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,05,,2020-10-14 15:15:15,1150054000,,N,S252002,
S292001(A1116)_(스쿨존)화곡6동 1130-12(등서초등학교)(보조1),CTV,CPZ,어린이보호구역,화곡6동 1130-12 등서초등학교,공항대로48길 57-21,126.85422,37.5516,0,Y,1,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059100,,N,S292001,
C311017(A4027)_화곡본동 972-14(보조1) 화곡로44가길 6-6 방향,CTV,POC,방범용,화곡6동 972-14,화곡로44나길 18 ,126.84851,37.5477,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:15,1150059000,,N,C311017,
C171007(A4007)_등촌3동 683 (강서로 68길 12)(보조2) (1시 수라간),CTV,POC,방범용,등촌3동 683,강서로68길 12,126.84173,37.56647,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,06,,2020-10-14 15:15:15,1150053500,,Y,C171007,
C161008(A2014)_등촌2동 522-23(보조2) (11시 등촌초교),CTV,POC,방범용,등촌2동 522-23,등촌로39길 42,126.86032,37.546406,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,08,,2020-10-14 15:15:16,1150053000,,N,C161008,
C261008(A1085)_화곡2동 884-13(보조1) 삼익 아파트 방향,CTV,POC,방범용,화곡2동 884-13,곰달래로32길 29,126.853134,37.52977,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,03,,2020-10-14 15:15:16,1150055000,,N,C261008,
C251036(A4015)_화곡1동 372-55(보조1) 행복나무어린이집방향,CTV,POC,방범용,화곡1동 372-55,가로공원로72길 29,126.835594,37.535526,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,05,,2020-10-14 15:15:16,1150054000,,Y,C251036,
C211008(A2004)_개화동 418-194(보조1) (11시 개화동로7길 9-5),CTV,POC,방범용,개화동 418-194,개화동로7길 13,126.79999,37.580162,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,04,,2020-10-14 15:15:16,1150064000,,N,C211008,
C251011(A2037)_화곡1동 359-6(보조1) 가로공원로76길 79방향,CTV,POC,방범용,화곡1동 359-6,월정로28길 28,126.83812,37.533447,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,05,,2020-10-14 15:15:16,1150054000,,Y,C251011,
S122001(A2001)_가양2동 1473(탑산초등학교)(보조1)탑산초교후문방향,CTV,CPZ,어린이보호구역,가양동 1476 탑산초등학교,허준로 109,126.851276,37.5667967,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,06,,2020-10-14 15:15:16,1150060400,,N,S122001,
C251003(A1075)_화곡1동 370-13(고정2)덕성사방향,CTV,POC,방범용,화곡동 370-13,가로공원로78길 37-17 ,126.83899,37.53582,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,05,,2020-10-14 15:15:16,1150054000,,N,C251003,
C241013(A1109)_우장산동 111-30(보조1)화곡로33길 15방향,CTV,POC,방범용,우장산동 111-30,화곡로33길 8,126.8433445320618,37.54442694981096,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,10,,2020-10-14 15:15:16,1150061500,,N,C241013,우장산동
C251023(A3037)_화곡1동 357-7(보조1) 배다리어린이집방향,CTV,POC,방범용,화곡1동 357-7,곰달래로15가길 29,126.838486,37.530804,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,05,,2020-10-14 15:15:16,1150054000,,N,C251023,
C271008(A1094)_화곡3동 1047(보조1) 동성베스트빌(화곡로 19길 11) 방향,CTV,POC,방범용,화곡3동 1047-16,화곡로19길 22 ,126.83604,37.542084,0,Y,0,,20141201,KSG,077,Y,,N,S,,777002,KSG,,09,,2020-10-14 15:15:16,1150056000,,N,C271008,화곡3동
S312007(A6024)_화곡본동 105-242 (선미유치원),CTV,CPZ,어린이보호구역,화곡본동 105-242 선미유치원,강서로26길 25,126.843864,37.539673,0,Y,0,,20131201,KSG,077,Y,,N,S,116024,777002,KSG,,02,,2020-10-14 15:15:16,1150059000,,Y,S312007,
S312007(A6024)_화곡본동 105-242 (선미유치원)(보조2)화곡꼬마천사어린이집방향,CTV,CPZ,어린이보호구역,화곡본동 105-242 선미유치원,강서로26길 25,126.843864,37.539673,0,Y,0,,20131201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:16,1150059000,,N,S312007,
S312007(A6024)_화곡본동 105-242 (선미유치원)(보조1)해돋는어린이집방향,CTV,CPZ,어린이보호구역,화곡본동 105-242 선미유치원,강서로26길 25,126.843864,37.539673,0,Y,0,,20131201,KSG,077,Y,,N,S,,777002,KSG,,02,,2020-10-14 15:15:16,1150059000,,N,S312007,
C311026(A5025)_화곡본동 105-46,CTV,POC,방범용,화곡본동 105-46,까치산로4가길 23,126.84305,37.541553,0,Y,0,,20121201,KSG,077,Y,,N,S,115025,777002,KSG,,10,,2020-10-14 15:15:17,1150059000,,Y,C311026,
C311037(A3023)_화곡본동 56-260,CTV,POC,방범용,화곡본동 56-260,초록마을로19길 19,126.85245,37.54081,0,Y,0,,20110401,KSG,077,Y,,N,S,113023,777002,KSG,,02,,2020-10-14 15:15:17,1150059000,,Y,C311037,
C311038(A3024)_화곡본동 56-501,CTV,POC,방범용,화곡본동 56-501,초록마을로22길 24 ,126.85014,37.539642,0,Y,0,,20110401,KSG,077,Y,,N,S,113024,777002,KSG,,02,,2020-10-14 15:15:17,1150059000,,Y,C311038,
C311016_화곡본동 105-99 - 카메라 1,CTV,POC,방범용,화곡본동 105-99,까치산로4가길 43 ,126.84297,37.54064,0,Y,0,,20120401,KSG,077,Y,,N,S,777002,777002,KSG,N,02,,2020-10-14 15:15:17,1150059000,,Y,C311016,
C311021(A4009)_화곡본동 55-70,CTV,POC,방범용,화곡본동 55-70,초록마을로8길 25,126.84833,37.541595,0,Y,0,,20121201,KSG,077,Y,,N,S,114009,777002,KSG,,02,,2020-10-14 15:15:18,1150059000,,Y,C311021,
C311039_화곡본동 29-90,CTV,POC,방범용,화곡동 29-91,까치산로16길 19,126.84871552342221,37.54596140113585,0,Y,0,,20121201,KSG,077,Y,,N,S,114008,777002,KSG,,02,,2020-10-14 15:15:18,1150059000,,Y,C311039,화곡본동
철거됨_S232010(A6038)_염창동 271(염창초등학교),CTV,CPZ,어린이보호구역,염창동 271 염창초등학교,공항대로61길 42,126.866516,37.552982,0,D,1,,20131201,KSG,077,Y,,N,S,116038,777002,KSG,,07,,2019-03-06 10:56:46,1150051000,,Y,S232010,
S232008_염창동 306-2 (염동초등학교),CTV,CPZ,어린이보호구역,염창동 306-2 염동초등학교,양천로73길 17,126.87275,37.551483,0,Y,0,,20131201,KSG,077,Y,,N,S,,777002,KSG,,07,,2020-10-14 15:15:18,1150051000,,Y,S232008,
S232007(A6001)_염창동 113-14 (동산어린이집),CTV,CPZ,어린이보호구역,염창동 113-14 동산어린이집,양천로75길 46,126.87554,37.55168,0,Y,0,,20131201,KSG,077,Y,,N,S,116001,777002,KSG,,07,,2020-10-14 15:15:18,1150051000,,Y,S232007,
C231006(A8001)_염창동 75-7 (양천로67길93-23),CTV,POC,방범용,염창동 75-7,양천로67길93-23,126.87176,37.556343,0,Y,0,,20131201,KSG,077,Y,,N,S,118001,777002,KSG,,07,,2020-10-14 15:15:18,1150051000,,Y,C231006,
S232009(A6003)_염창동 74-3(염경초교),CTV,CPZ,어린이보호구역,염창동 74-3 서울염경초등학교,-,126.87106,37.555424,0,Y,0,,20131201,KSG,077,Y,,N,S,116003,777002,KSG,,07,,2020-10-14 15:15:18,1150051000,,Y,S232009,
A8044_화곡본동 98-89 (보조) (까치산로4길31) - 카메라 1,CTV,POC,방범용,화곡본동 98-89,까치산로4길 31,126.844894,37.541412,0,D,0,,,KSG,077,Y,,N,S,,777002,KSG,,02,,2016-10-18 17:38:11,1150059000,,N,,
A6036_화곡6동 981-5 (동그라미어린이집-보조) - 카메라 1,CTV,CPZ,어린이보호구역,화곡6동 981-5 동그라미어린이집,화곡로 286-5,126.84882,37.549866,0,D,0,,,KSG,077,Y,,N,S,,777002,KSG,,02,,2016-10-18 17:38:11,1150059100,,N,,
A6016_화곡3동 1091-8 (윤서유치원-보조) - 카메라 1,CTV,CPZ,어린이보호구역,화곡3동 1041-35 윤서유치원,화곡로13나길 1,126.83303,37.54199,0,D,0,,,KSG,077,Y,,N,S,,777002,KSG,,09,,2016-10-18 17:38:11,1150056000,,N,,
A6029_등촌2동 533-39 (미도유치원-보조) - 카메라 1,CTV,CPZ,어린이보호구역,등촌2동 533-39 미도유치원,공항대로58가길 39,126.860916,37.55048,0,D,0,,,KSG,077,Y,,N,S,,777002,KSG,,08,,2016-10-18 17:38:11,1150053000,,N,,
A6025_화곡본동 105-194 (선미유치원-보조1) - 카메라 1,CTV,CPZ,어린이보호구역,화곡본동 105-242 선미유치원,강서로26길 25,126.843864,37.539692,0,D,0,,,KSG,077,Y,,N,S,,777002,KSG,,02,,2016-10-18 17:38:11,1150059000,,N,,
A6031_화곡6동 1131 (등서초교-보조) - 카메라 1,CTV,CPZ,어린이보호구역,화곡6동 1130-4 등서초등학교,화곡로58길 86,126.854095,37.552235,0,D,0,,,KSG,077,Y,,N,S,,777002,KSG,,02,,2016-10-18 17:38:11,1150059100,,N,,
A6015_화곡3동 1091-8(윤서유치원) - 카메라 1,CTV,CPZ,어린이보호구역,화곡3동 1041-35 윤서유치원,화곡로13나길 1,126.83181209199999,37.5446422053,0,D,0,,,KSG,077,Y,,N,S,,777002,KSG,,09,,2016-10-18 17:38:11,1150056000,,N,,
A6015_화곡3동 1091-8(윤서유치원) - 카메라 1,CTV,CPZ,어린이보호구역,화곡로13나길 1,윤서유치원,126.83304,37.541992,0,N,0,,,KSG,077,Y,,N,S,,777002,KSG,,,2015-03-23 02:12:43,2016-10-18 17:38:12,1150056000,,N,,
S272001_화곡3동 1091-8(윤서유치원) - 카메라 1,CTV,CPZ,어린이보호구역,화곡3동 1041-35 윤서유치원,화곡로13나길 1,126.83304,37.541992,0,Y,0,,20131201,KSG,077,Y,,N,S,,777002,KSG,,09,,2020-10-14 15:15:16,1150056000,,Y,S272001,
C231009(A8004)_염창동 266-1,CTV,POC,방범용,염창동 266-1,,126.87,37.551373,0,Y,0,,20131201,KSG,077,Y,,N,S,118004,777002,KSG,,07,,2020-10-14 15:15:18,1150051000,,Y,C231009,
G9001_화곡1동 362-18 - 카메라 1,CTV,GPK,그린파킹,화곡1동 362-18,가로공원로78가길 43,126.83923,37.53344,0,D,0,,,KSG,077,Y,,N,S,,777002,KSG,,05,,2016-10-18 17:38:11,1150054000,,N,,
S132003(A6004)_가양3동 1492 염강초등학교,CTV,CPZ,어린이보호구역,가양동 1492 염강초등학교,허준로 221-22,126.86407,37.56177,0,Y,0,,20131201,KSG,077,Y,,N,S,116004,777002,KSG,,06,,2020-10-14 15:15:18,1150060500,,Y,S132003,
